Alert ID,Event ID,Update Number,Date,Affected,Header,Description
203807,95173,0,03/02/2023 06:19:00 AM,1 | 2 | 3,Northbound 1 2 3 trains are delayed while we remove a train with a mechanical problem from service at 59 St-Columbus Circle.,
203812,95175,0,03/02/2023 06:37:00 AM,F,Northbound F trains are delayed while we investigate why a train's brakes were activated at 34 St-Herald Sq.,
203815,95176,0,03/02/2023 06:46:00 AM,1 | 2 | 3,Northbound 1 2 3 trains are delayed while NYPD responds to a person being disruptive aboard a train at 96 St.,
203818,95177,0,03/02/2023 07:39:00 AM,4 | 6,Southbound 4 6 trains are delayed while EMS responds to a person in need of medical help at 51 St.,
203822,95179,0,03/02/2023 08:07:00 AM,2,Southbound 2 trains are running with delays after we moved a work train that had its brakes activated at 149 St-Grand Concourse.,
203823,95180,0,03/02/2023 08:15:00 AM,R,Northbound R trains are delayed while we investigate why a train's brakes were activated at 77 St.,
203824,95181,0,03/02/2023 08:19:00 AM,4 | 6,Northbound 4 6 trains are delayed while NYPD responds to a customer altercation aboard a train at 77 St.,
203834,95188,0,03/02/2023 10:39:00 AM,E,Northbound E trains are running with delays after we removed two vandalized trains from service at World Trade Center.,
203839,95192,0,03/02/2023 12:02:00 PM,6,Southbound 6 trains are running with delays after we addressed a door problem on a train at Morrison Av-Soundview.,
203842,95194,0,03/02/2023 12:20:00 PM,B | C,Northbound B C trains are running with delays while we remove a train with a mechanical problem from service at 125 St.,
203848,95198,0,03/02/2023 12:38:00 PM,J | M,Broad St-bound J and Forest Hills-bound M trains are delayed while we investigate why a train's brakes were activated on the Williamsburg Bridge.,
203850,95200,0,03/02/2023 12:42:00 PM,M | R,Bay Ridge-bound R  and Metropolitan Ave-bound M trains are delayed while we request EMS assistance for someone at Jackson Hts-Roosevelt Av.,
203856,95202,0,03/02/2023 01:08:00 PM,A,You may wait longer for a southbound A train after we removed a vandalized train from service at Inwood-207 St.,
203863,95205,0,03/02/2023 01:52:00 PM,J,Jamaica Center-Parsons/Archer-bound J trains are delayed while we investigate why a train's brakes were activated near Halsey St.,
203870,95209,0,03/02/2023 02:27:00 PM,A | H,A Rockaway Park Shuttle  trains are delayed in both directions while the South Channel Bridge opens to allow marine traffic to pass.,
203874,95211,0,03/02/2023 02:44:00 PM,R | W,R W trains are running with delays in both directions after we removed a train car with a mechanical problem from service at Whitehall St-South Ferry.,
203876,95212,0,03/02/2023 02:48:00 PM,A | D,Northbound A D trains are running with delays after we moved a train that had its brakes activated at 103 St.,
203878,95214,0,03/02/2023 02:53:00 PM,F,F trains are delayed entering/exiting Jamaica-179 St while we investigate why a train's brakes were activated at that station.,
203880,95215,0,03/02/2023 03:00:00 PM,A | H,A Rockaway Park Shuttle  trains are delayed in both directions while the South Channel Bridge opens to allow marine traffic to pass.,
203883,95217,0,03/02/2023 03:05:00 PM,A,Northbound A trains are delayed while we request NYPD assistance with a person being disruptive at 168 St.,
203884,95218,0,03/02/2023 03:06:00 PM,A | D,Southbound A D trains are delayed while we remove a train with a mechanical problem from service at 125 St.,
203888,95219,0,03/02/2023 03:21:00 PM,6,Northbound 6 trains are delayed while we remove a train with a mechanical problem from service at Canal St.,
203889,95220,0,03/02/2023 03:26:00 PM,4 | 5,Southbound 4 5 trains are running with while our track inspection train works in Manhattan.,
203895,95223,0,03/02/2023 03:54:00 PM,N,N trains are delayed in both directions while we work to address a signal problem near Coney Island-Stillwell Av.,
203905,95228,0,03/02/2023 04:55:00 PM,N | R | W,Southbound N R W trains are delayed while we address a mechanical problem on a train near Lexington Av/59 St.,
203912,95230,0,03/02/2023 05:24:00 PM,F | M,Northbound F and Forest Hills-71 Av-bound M trains are delayed while we request NYPD assistance at 34 St-Herald Sq.,
203923,95236,0,03/02/2023 05:59:00 PM,1,Northbound 1 trains running with delays after we addressed a train with a door problem at 72 St.,
203925,95238,0,03/02/2023 06:10:00 PM,3,Northbound 3 trains are delayed while we address a door problem on a train at Van Siclen Av.,
203929,95239,0,03/02/2023 06:30:00 PM,F | M,Stillwell Ave-bound F and Metropolitan Ave-bound M trains are running with delays.,We requested NYPD assistance for a person being disruptive at 21 St-Queensbridge.
203933,95241,0,03/02/2023 06:50:00 PM,B | Q,Northbound B Q trains are delayed while we request EMS assistance for a person in need of medical attention at DeKalb Av.,
203937,95243,0,03/02/2023 07:04:00 PM,E | F,Southbound E F trains are delayed while our crews inspect tracks near Jackson Hts-Roosevelt Av.,
203946,95246,0,03/02/2023 07:33:00 PM,F,Northbound F trains are delayed while NYPD responds to someone being disruptive at W 4 St-Wash Sq.,
203947,95247,0,03/02/2023 07:35:00 PM,6,6 trains are delayed in both directions while we perform urgent track maintenance at Spring St.,
203960,95255,0,03/02/2023 07:56:00 PM,A | C,Northbound A C trains are running with delays after we addressed a door problem on a train at Hoyt-Schermerhorn Sts.,
203966,95258,0,03/02/2023 08:46:00 PM,R,Southbound R trains are delayed while we address a door problem on a train at 53 St.,
203972,95261,0,03/02/2023 09:10:00 PM,L,Canarsie-Rockaway Pkwy-bound L trains are delayed while NYPD responds to someone being disruptive at 3 Av.,
203973,95262,0,03/02/2023 09:17:00 PM,N,Expect longer waits for a northbound N train after we removed a vandalized train from service earlier.,
203975,95263,0,03/02/2023 09:23:00 PM,7,34 St-Hudson Yards-bound 7 trains are delayed while we work to correct a door problem on a train at Times Sq-42 St.,
203978,95264,0,03/02/2023 09:31:00 PM,4 | 5,Southbound 4 5 trains are delayed while we investigate why a train's brakes activated at 125 St.,
203984,95266,0,03/02/2023 09:56:00 PM,A | D,Southbound A D trains are delayed while we remove a vandalized train car from service at 59 St-Columbus Circle.,
203993,95268,0,03/02/2023 10:10:00 PM,4,Southbound 4 trains are delayed while we investigate why a train's brakes were activated at Bedford Park Blvd-Lehman College.,
203996,95270,0,03/02/2023 10:25:00 PM,N | W,Southbound N W trains are delayed while we investigate why a train's brakes activated at Broadway.,
204006,95272,0,03/02/2023 10:49:00 PM,N | R | W,Southbound N R W trains are delayed while we address a signal problem near Lexington Av/59 St.,
204005,95271,0,03/02/2023 10:49:00 PM,B | C,Northbound B C trains are running with delays while we address a signal problem near 125 St.,
204012,95275,0,03/02/2023 11:09:00 PM,J,Broad St-bound J trains are delayed while we investigate a report of someone being disruptive at 121 St.,
204017,95278,0,03/02/2023 11:27:00 PM,2,Northbound 2 trains are running with delays after we moved a train that had its brakes activated at 125 St.,
204019,95279,0,03/02/2023 11:39:00 PM,R | W,Southbound R W trains are delayed while NYPD conducts an investigation at 34 St-Herald Sq.,
204025,95282,0,03/03/2023 12:29:00 AM,7,34 St-bound 7 trains are delayed while NYPD responds to people being disruptive on a train at Queensboro Plaza.,
204027,95284,0,03/03/2023 12:32:00 AM,1,1 trains are delayed in both directions while NYPD conducts an investigation at 59 St-Columbus Circle.,
204031,95285,0,03/03/2023 12:39:00 AM,A,Northbound A trains are running with delays after we request NYPD assistance with a passenger being disruptive at Nostrand Av.,
204034,95287,0,03/03/2023 01:06:00 AM,D | N,Southbound D N trains are delayed while we get medical help for someone at Atlantic Av-Barclays Ctr.,
204039,95289,0,03/03/2023 01:20:00 AM,7,34 St-bound 7 trains are delayed while we address a door problem on a train at 52 St.,
204046,95292,0,03/03/2023 01:39:00 AM,6,Northbound 6 trains are running with delays after we removed a vandalized train from service at 125 St.,
204048,95293,0,03/03/2023 01:54:00 AM,7,34 St-bound 7 trains are delayed while we address a door problem on a train at Court Sq.,
204051,95294,0,03/03/2023 02:07:00 AM,D | N,Southbound D N trains are running with delays after we moved a train whose brakes were activated at 36 St.,
204052,95295,0,03/03/2023 02:19:00 AM,2,Southbound 2 trains are delayed while we request EMS assistance for someone in need at 3 Av-149 St.,
204054,95296,0,03/03/2023 02:27:00 AM,2,Southbound 2 trains are delayed while we investigate why a train's brakes activated at Pelham Pkwy.,
204056,95297,0,03/03/2023 02:29:00 AM,A,A trains are delayed entering/leaving Far Rockaway-Mott Av while we request NYPD and EMS assistance for someone in need at that station.,
204059,95298,0,03/03/2023 02:38:00 AM,F | G,Coney Island-bound F and Church Av-bound G trains are delayed while NYPD responds to someone being disruptive at Bergen St.,
204062,95299,0,03/03/2023 02:46:00 AM,D,Northbound D trains are delayed while we investigate why a train's brakes activated at 9 Av.,
204067,95300,0,03/03/2023 03:29:00 AM,J,Jamaica-bound J trains are delayed while we address a switch problem near Broad St.,
204068,95301,0,03/03/2023 03:32:00 AM,1,Northbound 1 trains are delayed while EMS responds to a person in need of medical help at South Ferry.,
204077,95306,0,03/03/2023 03:59:00 AM,1 | 2,Southbound 1 2 trains are delayed while we remove a train in need of cleaning from service at 23 St.,
204084,95309,0,03/03/2023 04:36:00 AM,1 | 2 | 3,1 2 3 trains are delayed in both directions while we investigate a loss of third-rail power near 96 St.,
204098,95318,0,03/03/2023 06:52:00 AM,4 | 6,Southbound 4 6 trains are delayed while we address a switch problem near Brooklyn Bridge-City Hall.,
204103,95320,0,03/03/2023 07:37:00 AM,L,Rockaway Pkwy-bound L trains are delayed while we investigate why a train's brakes were activated at Morgan Av.,
204110,95325,0,03/03/2023 08:59:00 AM,A,A trains are delayed in both directions while NYPD conducts an investigation at Beach 67 St.,
204120,95333,0,03/03/2023 11:32:00 AM,M,Metropolitan Av-bound M trains are delayed while we request EMS assistance for a person in need at Central Av.,
204122,95334,0,03/03/2023 11:44:00 AM,D,Southbound D trains are delayed while we request NYPD assistance for a person being disruptive on a train at Norwood-205 St.,
204128,95339,0,03/03/2023 12:14:00 PM,2 | 5,Southbound 2 5 trains are delayed while we address a mechanical problem on a train at Jackson Av.,
204137,95343,0,03/03/2023 12:31:00 PM,Q,Northbound Q trains are running with major delays after someone was being disruptive earlier in Manhattan.,
204145,95347,0,03/03/2023 01:20:00 PM,4,Southbound 4 trains are running with delays while we address a signal problem near Kingsbridge Rd.,
204153,95353,0,03/03/2023 02:18:00 PM,B | D,Northbound B D trains are running with delays in the Bronx after NYPD responded to a person being disruptive on a train at Bedford Park Blvd .,
204160,95355,0,03/03/2023 02:42:00 PM,7,34 St-Hudson Yards-bound 7 trains are running with delays after a train with a mechanical problem was removed from service at 61 St-Woodside.,
204162,95357,0,03/03/2023 02:47:00 PM,5,Southbound 5 trains are running with delays after a train with a mechanical problem was removed from service at Baychester Av.,
204165,95359,0,03/03/2023 03:20:00 PM,L,8 Av-bound L trains are delayed while NYPD/EMS responds to a person in need of assistance at 3 Av.,
204171,95360,0,03/03/2023 04:09:00 PM,B,Southbound B trains are delayed while we investigate why a trains brakes activated Bay 50 St.,
204177,95362,0,03/03/2023 04:29:00 PM,N,Southbound N trains are delayed while we investigate why a trains brakes activated near Kings Hwy.,
204184,95365,0,03/03/2023 04:52:00 PM,4 | 5,Southbound 4 5 trains are running with delays after NYPD responded to people being disruptive on a train at 86 St.,
204187,95368,0,03/03/2023 05:12:00 PM,1,Northbound 1 trains are running with delays after NYPD responded to people being disruptive on a train at 28 St.,
204191,95372,0,03/03/2023 05:43:00 PM,G,Church Av-bound G trains are delayed while we investigate why a train's brakes activated near Bergen St.,
204192,95373,0,03/03/2023 05:44:00 PM,N | R | W,Southbound N R W trains are running with delays after we addressed a door problem on a train at Lexington Av/59 St.,
204200,95378,0,03/03/2023 06:33:00 PM,N,Northbound N trains are running with delays after we addressed a door problem on a train at 86 St.,
204201,95379,0,03/03/2023 06:35:00 PM,6,Southbound 6 trains are delayed while we investigate why a train's brakes activated at Middletown Rd.,
204204,95380,0,03/03/2023 06:45:00 PM,G,Court Sq-bound G trains are delayed while we remove a vandalized train from service at Hoyt-Schermerhorn Sts.,
